AMGN, phase1, 2022-12-01, 
SLRX, phase1, 2022-12-01, 
PRAX, phase1, 2022-12-04, 
ACHL, phase1, 2022-12-06, 
VOR, phase1, 2022-12-07, 
IMCR, phase1, 2022-12-08, 
AZN, phase1, 2022-12-09, 
VIRX, phase1, 2022-12-09, 
AZN, phase1, 2022-12-09, 
IPHA, phase1, 2022-12-09, 
AZN, phase1, 2022-12-09, 
FATE, phase1, 2022-12-10, 
BMY, phase1, 2022-12-10, 
BMY, phase1, 2022-12-10, 
BMY, phase1, 2022-12-11, 
JAZZ, phase1, 2022-12-12, 
RHHBY, phase1, 2022-12-12, 
AZN, phase1, 2022-12-12, 
MOR, phase1, 2022-12-12, 
AZN, phase1, 2022-12-12, 
VINC, phase1, 2022-12-12, 
GMAB, phase1, 2022-12-12, 
ADPT, phase1, 2022-12-12, 
TAK, phase1, 2022-12-12, 
RHHBY, phase1, 2022-12-12, 
BMY, phase1, 2022-12-12, 
BMY, phase1, 2022-12-12, 
RHHBY, phase1, 2022-12-12, 
REGN, phase1, 2022-12-12, 
AZN, phase1, 2022-12-12, 
BMY, phase1, 2022-12-12, 
FATE, phase1, 2022-12-12, 
INCY, phase1, 2022-12-12, 
ONCT, phase1, 2022-12-12, 
ATNM, phase1, 2022-12-12, 
ALXO, phase1, 2022-12-12, 
AUTL, phase1, 2022-12-12, 
XNCR, phase1, 2022-12-12, 
ADCT, phase1, 2022-12-12, 
BPMC, phase1, 2022-12-12, 
AFMD, phase1, 2022-12-12, 
PGEN, phase1, 2022-12-13, 
VIGL, phase1, 2022-12-14, 
SYBX, phase1, 2022-12-15, 
ALNY, phase1, 2022-12-15, 
CERE, phase1, 2022-12-19, 
ASMB, phase1, 2022-12-19, 
CYAD, phase1, 2022-12-21, 
ATAI, phase1, 2022-12-23, 
UNCY, phase1, 2022-12-28, 
TIL, phase1, 2023-01-09, 
CYTO, phase1, 2023-01-24, 
MGTA, phase1, 2023-01-25, 
ACIU, phase1, 2023-01-26, 
BMY, phase1, 2023-01-26, 
CVAC, phase1, 2023-01-30, 
GSK, phase1, 2023-01-30, 
LSTA, phase1, 2023-02-06, 
KRRO, phase1, 2023-02-13, 
MGNX, phase1, 2023-02-14, 
TOVX, phase1, 2023-02-16, 
JSPR, phase1, 2023-02-16, 
ALRN, phase1, 2023-02-21, 
EFTR, phase1, 2023-02-21, 
BCTX, phase1, 2023-02-23, 
CDXS, phase1, 2023-02-23, 
CING, phase1, 2023-02-23, 
FULC, phase1, 2023-02-24, 
ARMP, phase1, 2023-03-06, 
FRTX, phase1, 2023-03-07, 
FRTX, phase1, 2023-03-07, 
SYBX, phase1, 2023-03-12, 
JNCE, phase1, 2023-03-16, 
ZVRA, phase1, 2023-03-17, 
PHIO, phase1, 2023-03-22, 
CGTX, phase1, 2023-03-28, 
BIIB, phase1, 2023-03-29, 
IONS, phase1, 2023-03-29, 
GSK, phase1, 2023-04-05, 
SYRE, phase1, 2023-04-12, 
MRUS, phase1, 2023-04-14, 
INO, phase1, 2023-04-16, 
RHHBY, phase1, 2023-04-17, 
TPST, phase1, 2023-04-17, 
BRNS, phase1, 2023-04-17, 
ALLO, phase1, 2023-04-17, 
CLLS, phase1, 2023-04-17, 
RHHBY, phase1, 2023-04-17, 
TPST, phase1, 2023-04-17, 
RLAY, phase1, 2023-04-18, 
RPTX, phase1, 2023-04-18, 
ZYME, phase1, 2023-04-18, 
DARE, phase1, 2023-04-18, 
EVAX, phase1, 2023-04-18, 
ADAG, phase1, 2023-04-18, 
ASMB, phase1, 2023-04-18, 
LLY, phase1, 2023-04-18, 
ERAS, phase1, 2023-04-18, 
SONN, phase1, 2023-04-18, 
EVO, phase1, 2023-04-19, 
EXAI, phase1, 2023-04-19, 
DNLI, phase1, 2023-04-25, 
KPRX, phase1, 2023-04-26, 
INBX, phase1, 2023-04-26, 
ABUS, phase1, 2023-04-27, 
VRDN, phase1, 2023-04-27, 
ATAI, phase1, 2023-04-28, 
CABA, phase1, 2023-05-01, 
KPRX, phase1, 2023-05-01, 
IXHL, phase1, 2023-05-02, 
NRSN, phase1, 2023-05-02, 
MBRX, phase1, 2023-05-02, 
VIR, phase1, 2023-05-08, 
IDYA, phase1, 2023-05-09, 
MCRB, phase1, 2023-05-09, 
JNJ, phase0, 2023-05-12, 
PTGX, phase0, 2023-05-12, 
CELC, phase1, 2023-05-12, 
EQ, phase1, 2023-05-15, 
BTAI, phase1, 2023-05-16, 
LPCN, phase1, 2023-05-16, 
CLLS, phase1, 2023-05-17, 
AVRO, phase1, 2023-05-18, 
RCKT, phase1, 2023-05-18, 
CABA, phase1, 2023-05-18, 
MRNA, phase1, 2023-05-19, 
RCKT, phase1, 2023-05-19, 
KYKOF, phase1, 2023-05-19, 
ALPN, phase1, 2023-05-20, 
BBIO, phase1, 2023-05-22, 
LIFE, phase1, 2023-05-22, 
GPCR, phase1, 2023-05-23, 
LEXX, phase1, 2023-05-23, 
ARAV, phase1, 2023-05-25, 
ARAV, phase1, 2023-05-25, 
REGN, phase1, 2023-05-25, 
SYRS, phase1, 2023-05-25, 
TPST, phase1, 2023-05-25, 
RHHBY, phase1, 2023-05-30, 
DTIL, phase1, 2023-05-31, 
ZLAB, phase1, 2023-06-01, 
DBTX, phase1, 2023-06-01, 
BNTX, phase1, 2023-06-02, 
AFMD, phase1, 2023-06-03, 
PGEN, phase1, 2023-06-03, 
AGEN, phase1, 2023-06-03, 
PFE, phase1, 2023-06-03, 
PFE, phase1, 2023-06-03, 
INCY, phase1, 2023-06-03, 
GNPX, phase1, 2023-06-03, 
FHTX, phase1, 2023-06-05, 
BPMC, phase1, 2023-06-05, 
IGMS, phase1, 2023-06-05, 
BCEL, phase1, 2023-06-05, 
NEXI, phase1, 2023-06-05, 
AZN, phase1, 2023-06-05, 
MRK, phase1, 2023-06-05, 
AADI, phase1, 2023-06-05, 
